product_id,product_name,url,description,price,sold_count,rating,total_stock,category
100077235791,Kacamata Hitam Wanita Fashion Oval ABL9000PR Full Set Box dan lap Sunglasses,https://www.tokopedia.com/abilene-store/kacamata-hitam-wanita-fashion-oval-abl9000pr-full-set-box-dan-lap-sunglasses-1730285873577297526?extParam=ivf%3Dfalse%26keyword%3Dfashion+wanita%26search_id%3D20250828184246320722549D175108CEKL%26src%3Dsearch,"Kacamata Fashion Wanita , bahan polycarbonate high quality , design dan koleksi terbaru .
Untuk perlindungan dari sinar matahari pada saat aktivitas di luar ruangan

Deskripsi Produk :

Bahan Frame : Stainless Alloy
Bahan Lensa : Lensa Normal

Paket Berisi :

1 pcs kacamata
Box Kacamata
lap Kacamata",60588,2852,4.8,240,Kacamata Hitam Wanita
100266128561,"Benhill Jacket Wanita Denim ""Dani"" Blue dan Black A505-A504 Baju Atasan Panjang Nyaman",https://www.tokopedia.com/benhill-1/benhill-jacket-wanita-denim-dani-blue-dan-black-a505-a504-baju-atasan-panjang-nyaman-1729881506062961197?extParam=ivf%3Dfalse%26keyword%3Dfashion+wanita%26search_id%3D20250828184239D81F9C1BE2E08917D3CX%26src%3Dsearch,"BENHILL - ""SEMUA BISA BERGAYA""

JACKET WANITA DENIM "" DANI""
Wajib punya koleksi-koleksi Jacket dari Benhill !!!
bahan denim halus dan nyaman untuk menemani harimu dan memiliki desain yang unik, menambah penampilanmu terlihat lebih trendi dengan gaya masa kini.

Size Chart
Lingkar Dada X Panjang lengan X Panjang Baju (Cm)
S		: 	92	X	57	X	50
M	: 	98	X	58	X	51
L		: 	104	X	59	X	52
XL	: 108	X	60	X	53

Info:
# Ukuran bisa berbeda 1 - 2 cm sebagaimana karena perbedaan cara pengukuran dan proses produksi


Use &Care
• Cuci dengan air dengan suhu di bawah 40 derajat Celsius
• Balik pakaian saat menjemur dan hindari sinar matahari langsung
• Setrika dengan suhu sedang",299000,7,5.0,89,Jacket Wanita
100266124190,"BENHILL Celana ""Hae In"" Wanita High Waist Pants Pocket Stretch New Colors Panjang Coklat Kulot",https://www.tokopedia.com/benhill-1/benhill-celana-hae-in-wanita-high-waist-pants-pocket-stretch-new-colors-panjang-coklat-kulot-1729714004936132141?extParam=ivf%3Dfalse%26keyword%3Dfashion+wanita%26search_id%3D20250828184239D81F9C1BE2E08917D3CX%26src%3Dsearch,"BENHILL Celana ""Hae In"" Wanita High Waist Pants Pocket
Bahan					: Cotton spandex ( melar)
Model Celana	: Highwaist
Warna				: Bliru,Sage,Coklat
Size						: S>M>L>XL

Size Chart :
Ukuran ( Lingkar Perut  X  Lingkar Paha X Panjang Celana ) cm 
S   : ( 60  X  56 X 100 ) cm 
M :  ( 62  X  58 X 100 ) cm
 L  : ( 66  X  62 X 101 ) cm 
XL : (70  X  66 X 101 ) cm

Info:
# Ukuran bisa berbeda 1 - 2 cm sebagaimana karena perbedaan cara pengukuran dan proses produksi
 
    BENHILL
# PENTING !! Komplain harus menyertakan video unboxing

Use &Care
•	Cuci dengan air dengan suhu di bawah 40 derajat Celsius
•	Hindari penggunaan
•	Balik pakaian saat menjemur dan hindari sinar matahari langsung
•	Setrika dengan suhu sedang dan hindari di setrika di atas print

BENHILL - ""SEMUA BISA BERGAYA""",559000,5,5.0,91,Celana Kulot Wanita
15843849749,SHEWEAERSSUGAR - FIRST DATE SKORT | Skort Wanita | Bawahan Wanita | Pakaian Wanita | Skort | Polkadot Ruffle,https://www.tokopedia.com/shewearssugar/sheweaerssugar-first-date-skort-skort-wanita-bawahan-wanita-pakaian-wanita-skort-polkadot-ruffle-1730530577685382668?extParam=ivf%3Dfalse%26keyword%3Dfashion+wanita%26search_id%3D20250828184239D81F9C1BE2E08917D3CX%26src%3Dsearch,"RESELLER WELCOME
❗RULES❗
1) No refund
2) No exchange (unless the product is faulty upon arrival)
3) Harap konsultasi sizing kepada admin jika kamu ragu!
KOMPLAIN/RETUR
- WAJIB menyertakan video unboxing untuk klaim komplain, apabila tidak menyertakan video saat komplain, mohon maaf kami tidak dapat memproses komplain tersebut.
- Chat admin terlebih dahulu sebelum memberikan rating bintang apabila ada masalah pada paket yang diterima.
- Batas retur barang 3×24 jam setelah paket diterima
FIRST DATE SKORT 
Details
- Premium cotton material
- Deadstock fabric (no restock)
- Full skirt
- It’s a skort! Built in shorts inside
- A line silhouette
- 3 layer ruffle design
- Pleats details on waistband
- Mini length
Size Chart
S
Waist 72
Hips 92
length 29
M
Waist 78
Hips 98
Length 30
L
Waist 86
Hips 108
Length 31",211412,45,4.3,249,Rok Wanita
8868994178,Blouse Wanita Rajut Batwing Strip Atasan Sweater Wanita,https://www.tokopedia.com/aurelia01/blouse-wanita-rajut-batwing-strip-atasan-sweater-wanita-mustard?extParam=ivf%3Dfalse%26keyword%3Dfashion+wanita%26search_id%3D20250828184239D81F9C1BE2E08917D3CX%26src%3Dsearch,"Baju rajut batwing / kalong polet kecil
Bahan tebal, halus, nyaman dipakai

Detail ukuran :
LD :100-120cm
bentang / lebar tangan fit to +/- 125 cm
panjang badan +/- 62 cm
Allsize Fit L -XXL


#baju #pakaian #wanita #sweater #cardigan #gardigan #jaket #premium #viral #kekinian #ootd #daily #knit #rajutan #rajut #komputer #tanganpanjang #curly #kriwil #korean #style #japan #outer #crop #polet #rok #celana #kulot #oversize #allsize #kancing #setelan #seragam #atasan #bawahan #rompi #vest #allsession #kerahtinggi #setelan #dress #fashion  #mantel #long #blouse #pressbody #turtleneck #saku #grosir #reseller #bajucewek #bajumurah #termurah",79000,143,4.7,215,Blouse Wanita
12328904791,Papperdine 1308 GRACE Stretch Cutbray Celana Panjang Wanita,https://www.tokopedia.com/papperdine-jeans/papperdine-1308-grace-stretch-cutbray-celana-panjang-wanita-28-grace-036de?extParam=ivf%3Dfalse%26keyword%3Dfashion+wanita%26search_id%3D20250828184239D81F9C1BE2E08917D3CX%26src%3Dsearch,"Papperdine Jeans Ladies 1308 GRACE Cutbray Stretch

- Bahan : Stretch Denim 

- CUTBRAY

- Mid Waist 

- Warna : ANNA ( dark indigo ) , GRACE ( light snow ), CHLOE ( bleach )

- Size : 27,28, 29, 30, 31, 32, 33, 34,35

Untuk mengukur celana, lebarkan celana di atas lantai. Ratakan pinggang bagian depan dan belakang celana sehingga tidak ada kerutan/lipatan. Ukurkan pinggang celana dari satu sudut ke sudut yg lain

Size Chart : Lebar Pinggang x Panjang Celana x Lingkar Paha x Lingkar Kaki (cm) :   

27 : 65 x 90 x 43.5 x 42.5

28 : 67.5 x 91 x 44.5 x 44

29 : 71 x 92 x 46.5 x 44.5

30 : 73 x 92 x 48 x 45

31 : 75. 5 x 93 x 49 x 46 

32 : 78.5 x 93 x 51 x 46.5

33 : 80 x 94 x 52 x 47

34 : 83 x 94 x 54 x 48 

35 : 88 x 95 x 57 x 50 

Peraturan Order :  

1) Semua order akan di proses ± 1 x 24 jam operasional. Jika order setelah melewati jam operasional akan kami proses dihari berikutnya. 

Jam operasional kami sbg berikut:

Senin - Jumat: 10:00 - 17:00 WIB 

Sabtu: 09:00 - 12:00 WIB *Kami libur pd hari libur nasional

Note : Ekspedisi SICEPAT akan dipikup 2 hari sekali

2) Jika ada kendala pd order yg telah diterima oleh Papperdine Jeans sebelum di kirimkan kepada customer, admin kami akan mengirimkan pesan via chat kepada pembeli se-lambat2nya 1 x 24 jam.  

3) Kami SANGAT menyarankan customer untuk melihat Size chart yg tersedia pd setiap halaman produk kami sebelum membuat order/pesanan kepada kami.  

4) Orderan yg kami kirimkan kepada customer, semuanya sudah melewati proses Quality Control (QC) terlebih dahulu. Jadi sudah dipastikan barang yg kami kirimkan dalam keadaan yg baik.  

5) Papperdine Jeans melayani penggantian Size, untuk syarat pastikan tag produk masih terpasang dan untuk info lebih detailnya silahkan hubungi kami via chat. (Tidak termasuk produk Flashsale)  

6) Buat video Unboxing terlebih dahulu saat paket telah diterima, untuk menghindari hal-hal yg tidak diinginkan.   

Terima kasih kepada pelanggan kami yg telah setia berbelanja dengan kam",291000,5,5.0,138,Celana Jeans Wanita
100256184211,Sweater Oversize | Karakter Bear Honey Bun | Gaya Kekinian | Cotton,https://www.tokopedia.com/beautyhub-shop/sweater-oversize-karakter-bear-honey-bun-gaya-kekinian-cotton-1730999601071032222?extParam=ivf%3Dfalse%26keyword%3Dfashion+wanita%26search_id%3D20250828184239D81F9C1BE2E08917D3CX%26src%3Dsearch,"Pilihan Tepat untuk Anak Muda!
 
Penuhi gaya santai dan kasual Anda dengan koleksi Kaos dan Sweater Dirancang khusus untuk anak muda yang mengutamakan kenyamanan sekaligus ingin tampil kekinian.
 
Detail Produk:
Bahan Premium : Terbuat dari 100% cotton berkualitas tinggi yang lembut, adem, dan nyaman dipakai sepanjang hari.
Unisex Style : Desain modern yang cocok untuk pria dan wanita, menjadikan koleksi ini sempurna untuk segala suasana.
Pilihan Variatif : Tersedia dalam model kaos dan sweater, ideal untuk aktivitas santai, jalan-jalan, hingga acara kumpul bareng teman.
 
Dengan tampil keren dan nyaman jadi makin mudah!
Tersedia dalam berbagai warna dan ukuran.
Jangan lewatkan! Pesan sekarang dan jadikan koleksi ini bagian dari gaya sehari-hari Anda!
 
[Size Chart] Sweater
M = Panjang 69 Dada 116 Lengan 56 Bahu 56
L = Panjang 71 Dada 120 Lengan 57 Bahu 57
XL = Panjang 73 Dada 124 Lengan 58 Bahu 60
XXL = Panjang 75 Dada 128 Lengan 59 Bahu 63
* Toleransi 1-2cm *
 
[Petunjuk pencucian]
- Disarankan untuk mencuci produk dengan tangan, jangan memasukkannya ke dalam mesin cuci.
- Harap cuci pakaian berwarna gelap secara terpisah dari pakaian berwarna terang.
- Untuk menghindari perubahan warna dan memudar, jangan menyentuh sinar matahari yang kuat.
=========================================================================
 
Peraturan Toko :
Mohon buat video Unboxing saat paket diterima dan dibuka karena kami tidak menerima komplainan jika ada barang yang rusak atau salah kirim tanpa video unboxing.
Jika ada kesalahan produk/kurang barang, harap melampirkan video unboxing, foto produk dan label pengiriman.
Mohon di cek ulang Nama Produk, Jumlah, Varian, Warna yang sudah di klik sebelum checkout karena kami tidak menerima sisipan di catatan/via chat (kecuali untuk mencantumkan pilihan WARNA LAIN di catatan)
 
NOTE !!
 
**Komplain harap hubungi admin kita dan dilengkapi dengan bukti VIDEO UNBOXING, Tidak langsung memberi rating Jelek !
 
Terima kasih",82720,1,,6066,Kaos Wanita
100187558005,[Halofashion] Amanda Long Dress -  Rib Knit Maxi Long Dress Bodycon Dress Wanita Lengan Panjang,https://www.tokopedia.com/halofashion/halofashion-amanda-long-dress-rib-knit-maxi-long-dress-bodycon-dress-wanita-lengan-panjang-1730865785028183573?extParam=ivf%3Dfalse%26keyword%3Dfashion+wanita%26search_id%3D20250828184243BC6DC48B743DC531706N%26src%3Dsearch,"[Halofashion] Amanda Long Dress - Rib Knit Maxi Long Dress Bodycon Dress Wanita Lengan Panjang
Bahan : Premium Rib

Detail Size (cm) :
Size S : Lingkar Dada 72 cm , Panjang Baju 129 cm
Size M : Lingkar Dada 76 cm, Panjang Baju 130,5cm
Size L : Lingkar Dada 80cm , Panjang Baju 132cm
Size XL: Lingkar Dada 84cm, Panjang Baju 133,5 cm

*bisa saja ada perbedaan ukuran hanya beberapa cm (kurang/lebih)
S&K Proses Claim / Retur :
1.Retur maksimal 3 hari setelah barang diterima oleh pembeli
*bisa saja ada perbedaan ukuran hanya beberapa cm (kurang/lebih)
S&K Proses Claim / Retur :
1.Barang yang kami kirim selalu dalam keadaan baik / masih baru
2.Untuk Konsumen jika menemui kendala bisa diskusikan dengan tim customer service melalui chat ya dan jangan ragu untuk mengkontak kami

Real Product
-Foto ini menggunakan menggunakan orginal produk-",199000,32,4.9,878,Maxi Dress
100187928929,[HaloFashion] Tiffany Pants- Celana Highwaist Kulot Airflow Pants-Celana Panjang Bawahan Basic Casual Wanita,https://www.tokopedia.com/halofashion/halofashion-tiffany-pants-celana-highwaist-kulot-airflow-pants-celana-panjang-bawahan-basic-casual-wanita-1729746295983867413?extParam=ivf%3Dfalse%26keyword%3Dfashion+wanita%26search_id%3D20250828184239D81F9C1BE2E08917D3CX%26src%3Dsearch,"[HaloFashion] Tiffany Pants- Celana Highwaist Kulot Airflow Pants-Celana Casual Wanita
Bahan : Scuba Primera
Detail Size (cm) :
Size S : Lingkar Pinggang 62cm x Panjang Celana 98.5 cm
Size M : Lingkar Pinggang 66cm x Panjang Celana 99.5 cm
Size L : Lingkar Pinggang 70 cm x Panjang Celana 100.5 cm
Size XL : Lingkar Pinggang 74 cm x Panjang Celana 101.5 cm

S&K Proses Claim / Retur :
1.Barang yang kami kirim selalu dalam keadaan baik / masih baru
2.Untuk Konsumen jika menemui kendala bisa diskusikan dengan tim customer service melalui chat ya dan jangan ragu untuk mengkontak kami

Real Product
-Foto ini menggunakan menggunakan orginal produk-",154900,295,4.8,322,Celana Kulot Wanita
100256240695,Kaos Lengan Panjang | Love Pink The Light Only | Adem & Lembut | 100% Cotton,https://www.tokopedia.com/beautyhub-shop/kaos-lengan-panjang-love-pink-the-light-only-adem-lembut-100-cotton-1730999600926590878?extParam=ivf%3Dfalse%26keyword%3Dfashion+wanita%26search_id%3D20250828184239D81F9C1BE2E08917D3CX%26src%3Dsearch,"Pilihan Tepat untuk Anak Muda!
 
Penuhi gaya santai dan kasual Anda dengan koleksi Kaos dan Sweater Dirancang khusus untuk anak muda yang mengutamakan kenyamanan sekaligus ingin tampil kekinian.
 
Detail Produk:
Bahan Premium : Terbuat dari 100% cotton berkualitas tinggi yang lembut, adem, dan nyaman dipakai sepanjang hari.
Unisex Style : Desain modern yang cocok untuk pria dan wanita, menjadikan koleksi ini sempurna untuk segala suasana.
Pilihan Variatif : Tersedia dalam model kaos dan sweater, ideal untuk aktivitas santai, jalan-jalan, hingga acara kumpul bareng teman.
 
Dengan tampil keren dan nyaman jadi makin mudah!
Tersedia dalam berbagai warna dan ukuran.Jangan lewatkan!
Pesan sekarang dan jadikan koleksi ini bagian dari gaya sehari-hari Anda!
 
[Size Chart Kaos Lengan Panjang]
M = Panjang 69 Dada 106 Lengan 55 Bahu 50
L = Panjang 71 Dada 110 Lengan 56 Bahu 52
XL = Panjang 73 Dada 114 Lengan 57 Bahu 54
XXL = Panjang 75 Dada 118 Lengan 58 Bahu 56
* Toleransi 1-2cm *
 
[Petunjuk pencucian]
- Disarankan untuk mencuci produk dengan tangan, jangan memasukkannya ke dalam mesin cuci.
- Harap cuci pakaian berwarna gelap secara terpisah dari pakaian berwarna terang.
- Untuk menghindari perubahan warna dan memudar, jangan menyentuh sinar matahari yang kuat.
=========================================================================
 
Peraturan Toko :
Mohon buat video Unboxing saat paket diterima dan dibuka karena kami tidak menerima komplainan jika ada barang yang rusak atau salah kirim tanpa video unboxing.
Jika ada kesalahan produk/kurang barang, harap melampirkan video unboxing, foto produk dan label pengiriman.
Mohon di cek ulang Nama Produk, Jumlah, Varian, Warna yang sudah di klik sebelum checkout karena kami tidak menerima sisipan di catatan/via chat (kecuali untuk mencantumkan pilihan WARNA LAIN di catatan)
 
NOTE !!
**Komplain harap hubungi admin kita dan dilengkapi dengan bukti VIDEO UNBOXING, Tidak langsung memberi rating Jelek !
 
Terima kasih",65236,0,,16790,Kaos Wanita
100493183099,Alcavella - Nameera Abaya Series | Gamis Syari Umroh Wanita Muslim Elegan dan Modis,https://www.tokopedia.com/alcavellaind/alcavella-nameera-abaya-series-gamis-syari-umroh-wanita-muslim-elegan-dan-modis-1731456460090541884?extParam=ivf%3Dfalse%26keyword%3Dfashion+wanita%26search_id%3D20250828184239D81F9C1BE2E08917D3CX%26src%3Dsearch,"Nameera pilihan sempurna untuk Bunda yang ingin tampil elegan dan penuh pesona. Terinspirasi dari arti namanya, ""terang dan cerah"", dress ini dihiasi dengan taburan kristal Swarovski yang berkilau, memberikan kesan mewah dan memikat di setiap langkahmu.
Dress ini dibuat dari bahan Marbella Arabian yang lembut dan nyaman, cocok digunakan sepanjang hari, terutama untuk acara-acara istimewa. Dengan desain yang timeless dan anggun, Nameera siap membuat momen spesialmu makin bersinar.
Fitur Nameera:
- Bahan Nyaman: Menggunakan Marbella Arabian premium.
- Praktis: Ada resleting di bagian dada untuk memudahkan saat dipakai.
- Mudah Dipakai: Lengan dilengkapi karet, nyaman dan fleksibel.
- Detail Mewah: Dihiasi list brukat di bagian depan dan manik-manik cantik.
- Pola Cantik: Potongan dress lebar, membuatnya nyaman dan anggun saat dipakai.
- Hijab Stylish: Hijab model bergo dengan hiasan manik-manik elegan.
- Pilihan Warna: Broken White, Black, dan Maroon.
Ukuran Tersedia:
- Reguler: Lingkar dada 100–110 cm | Panjang dress 140 cm
- Jumbo: Lingkar dada 120–130 cm | Panjang dress 140 cm
NOTES : Tinggi Model 175cm",1020000,19,5.0,102,Abaya
102075598434,Kaos Katun Fashion Pantai Pola Cetak Desain Longgar Lengan Pendek T-shirt Leher Bulat Atasan Untuk Wanita,https://www.tokopedia.com/deook-shop/kaos-katun-fashion-pantai-pola-cetak-desain-longgar-lengan-pendek-t-shirt-leher-bulat-atasan-untuk-wanita-1732168034774385671?extParam=ivf%3Dfalse%26keyword%3Dfashion+wanita%26search_id%3D20250828184239D81F9C1BE2E08917D3CX%26src%3Dsearch,"●Informasi Produk Kaos Unisex Bahan: 100-Bahan: 100% katun, kainnya lembut, halus, sejuk dan anti-pilling.
●Mesin jahit standar, nyaman dan kokoh. - Kenakan di rumah, saat bepergian, atau saat berolahraga. Desain modern, muda dan dinamis yang cocok untuk berbagai jenis pakaian. Mudah untuk dirakit.
●Karena alasan cahaya, akan ada beberapa perbedaan warna, harap dipahami!
●Catatan: Satuan: cm. Karena metode pengukuran yang berbeda, harap maklumi kesalahan 1-3 cm, kesalahan ini tidak termasuk masalah kualitas. Karena perbedaan cahaya dan pengaturan monitor, warna item mungkin sedikit berbeda dari gambar. Harap dipahami dan pertimbangkan ini saat memesan!",77700,0,,135000,Kaos Wanita
11542603339,Clouwny Dress Rajut Wanita Melody Knit Dress Premium Knitt Casual Midi Mini Gaun Baju Pesta Panjang Pendek Simple Basic Kondangan,https://www.tokopedia.com/clouwny/clouwny-dress-rajut-wanita-melody-knit-dress-premium-knitt-black-b86f0?extParam=ivf%3Dtrue%26keyword%3Dfashion+wanita%26search_id%3D20250828184239D81F9C1BE2E08917D3CX%26src%3Dsearch,"Material : Premium Knit


Lingkar Dada 80 - 140 cm
Lingkar Ketiak 40 cm
Lingkar Lengan 26 - 46 cm 
Panjang 107 cm
Bagian Depan Ada Slit


Avaiable Colour : Black / Maroon / Cream


Senin - Jumat cut off pukul 15.00,
Sabtu cut off pukul 12.00
Minggu : libur
Orderan yang masuk sebelum jam cut off akan diproses di hari yang sama.


Orderan yang masuk setelag jam cut off akan diproses di hari kerja berikutnya



Note :  


1. Kamu bisa request untuk kado, dengan catatan harus di tulis di ""KOLOM PESAN""


saat Check out, nanti akan kami selipkan birthday card gratis


2. ukuran Bust waist hips dan length tertulis mungkin akan ada sedikit perbedaan


dikarenakan pengukuran manual.


3. Penampakan warna foto dengan produk asli mungkin ada sedikit perbedaan dari


efek pencahayaan saat pengambilan foto dan tampilan yang berbeda2 di setiap monitor.  



 Happy Shopping Sista :)",269100,315,4.9,34,Midi Dress
12639520020,BATIK TRUSMI Dress Pakaian Santai Daster DWS Joyi Hijau MEI Busui Katun Rayon Motif Cantik Lembut Cantik Lembut Cantik Lembut Cantik Lembut Cantik Lembut Cantik Lembut Cantik Lembut Nyaman Wanita Panjang Dewasa,https://www.tokopedia.com/bt-batik-trusmi-official/batik-trusmi-dress-pakaian-santai-daster-dws-joyi-hijau-mei-m-a4e70?extParam=ivf%3Dfalse%26keyword%3Dfashion+wanita%26search_id%3D20250828184239D81F9C1BE2E08917D3CX%26src%3Dsearch,"Produk ini merupakan kreasi dari para pengrajin lokal yang menggunakan bahan berkualitas terbaik. Bahan yang digunakan adalah katun rayon yang memberikan kenyamanan saat dipakai karena bahan yang lembut dan adem. Motif bunga-bunga pada produk ini memberikan kesan feminin dan cantik pada pakaian. Warna hijau pada produk ini memberikan kesan segar dan natural pada pakaian.

Produk ini memiliki cutting resleting belakang yang memudahkan saat mengenakan dan melepas pakaian. Namun, produk ini tidak cocok untuk busui karena tidak memiliki akses untuk menyusui. Sebelum melakukan checkout, mohon menghubungi admin terlebih dahulu untuk memastikan ketersediaan produk.

Dengan menggunakan produk ini, Anda akan merasakan kenyamanan saat mengenakannya karena bahan yang lembut dan adem. Motif bunga-bunga pada produk ini memberikan kesan feminin dan cantik pada pakaian. Warna hijau pada produk ini memberikan kesan segar dan natural pada pakaian. Produk ini cocok untuk Anda yang ingin tampil cantik dan nyaman dalam berbagai kesempatan.

SPESIFIKASI PRODUK
Bahan: Katun Rayon
Motif: Bunga-bunga
Warna : Hijau
Cutitng: Resleting belakang /Non Busui Friendly",157500,1,5.0,19,Daster Wanita
100055164802,KEUNTA [Puspa jens Midi Dress] - Pakaian Wanita Fashion PREMIUM Midi Dress Tunik - Terusan Kaos Halus Premium Impor Atasan Cantik,https://www.tokopedia.com/keunta-429/keunta-puspa-jens-midi-dress-pakaian-wanita-fashion-premium-midi-dress-tunik-terusan-kaos-halus-premium-impor-atasan-cantik-1729559163925989175?extParam=ivf%3Dfalse%26keyword%3Dfashion+wanita%26search_id%3D20250828184239D81F9C1BE2E08917D3CX%26src%3Dsearch,"KEUNTA [Puspa JENS Midi Dress] - Pakaian Wanita Fashion PREMIUM Midi Dress Tunik - Terusan Kaos Halus Premium Impor adalah pilihan yang sempurna untuk kamu yang mencari gaun midi kasual namun tetap terlihat modis.

Terbuat dari bahan kaos halus premium impor, dress ini didesain dengan potongan pas badan dan panjang midi, membuatmu terlihat elegan namun tidak kaku.

Desain dan Bahan Dress ini memiliki kerah kaos oblong dan lengan panjang tanpa tipe. Bahan Rajut halus premium impornya memberikan kenyamanan saat dipakai. Cocok digunakan untuk semua musim. Perawatan Untuk mencuci dress ini, gunakan mesin cuci dengan suhu air dingin agar bahan tetap awet dan tidak mudah rusak.
Ukuran Dress ini tersedia dalam ukuran regular yang dapat dipilih sesuai ukuran tubuhmu. Pas badannya memberikan siluet pas pada tubuh sehingga kamu tetap terlihat modis dalam gaya kasualmu. Tampil cantik dengan KEUNTA [Kartika Rajut Midi Dress] - Pakaian Wanita Fashion PREMIUM Midi Dress Tunik - Terusan Rajut Halus Premium Impor di semua kesempatan!

Deskripsi Produk :
Material : Jens Premium
Size : ALL SIZE
Detail Size Chart :
(Lingkar dada X Panjang )
100 CM X 105 CM

( Muat BB 40 - 60 KG )

Fungsi :

Digunakan Saat Kuliah, Acara outdoor, Hangout, Nonton, Cafe, dll
Simpel , Tidak Perlu Memikirkan Atasan Atau Bawahan
Satu Pakaian Bisa Untuk Kemana Saja
Dress Fashionable, Tidak Pasaran , Ekslusif
Dapat Digunakan Di cuaca Tropis, Dingin
Fitur :

Mempunyai Bahan Yang Premium , Dan Menyesuaikan Badan Kalian
Sablon Anti Terkelupas
Warna Limited Edition ( Favorit Basic )
Jahitan Rapi, Halus , Dan Presisi
Kelebihan Koleksi Keunta:

Kualitas Terbaik
Impor PREMIUM
Stok Limited
Tidak Pasaran
Harga Termurah ( Grosir )
Layanan Jual Beli Menyenangkan , Tidak Kaku
WIN Solution Buat Customer Tercinta

Happy Shopping !

#basicdress #dresskatun #oversizedress #dresspremium #katunpremium #bajusantai #tshirtdress #dresskaos #Gamiskaos #MidiDress #dressrajut #dressjeans #Minidress",192000,33,4.9,2,Midi Dress
100110391524,LADOUCE - Lopez High Waist Baggy Unisex Jeans Celana Panjang Denim Wanita Laki Laki,https://www.tokopedia.com/ladouce/ladouce-lopez-high-waist-baggy-unisex-jeans-celana-panjang-denim-wanita-laki-laki-1730280432148186137?extParam=ivf%3Dfalse%26keyword%3Dfashion+wanita%26search_id%3D20250828184239D81F9C1BE2E08917D3CX%26src%3Dsearch,"Minggu & Tanggal Merah : tidak ada pengiriman & chat off
 
Jadwal Pengiriman :
 
Senin - Jumat : max order jam 14.00 WIB dikirim di hari yang sama (kecuali sameday max jam 12.00)
 
Sabtu : max jam 12.00 WIB 
 
 
 
Wajib Baca
 
-Hanya bisa tukar size
 
-WAJIB menyesuaikan dengan ukuran size chart sebelum membeli (setiap produk memiliki sizing yang berbeda)
 
-Tidak bisa menentukan size dengan TB/BB karena bentuk badan orang beda2 walaupun dgn tb/bb yang sama
 
-Hampir semua produk La Douce kancingnya belum dibolongi
 
-Bisa tukar ukuran (bukan warna / produk) dengan syarat & ketentuan yang berlaku, dilarang menggunting kancing & melepas tag, ongkos ditanggung pembeli
 
-Toleransi ukuran 1-4 cm karena barang diproduksi masa
 
-Semua foto REAL PIC
 
-Perbedaan warna bisa terjadi dikarenakan wash dari pabrik tidak bisa sama persis atau perbedaan display layar tiap device",190485,1940,4.6,1299,Celana Jeans Wanita
100554516891,SFL LINGERIE SET PIYAMA TANKTOP & SHORTS CELANA DAN BAJU TIDUR MURAH GROSIR CLEARANCE WANITA PEREMPUAN LADY REMAJA DEWASA ALL SIZE  102,https://www.tokopedia.com/superfeel-ofc/sfl-lingerie-set-piyama-tanktop-shorts-celana-dan-baju-tidur-murah-grosir-clearance-wanita-perempuan-lady-remaja-dewasa-all-size-102-1729635175278872960?extParam=ivf%3Dfalse%26keyword%3Dfashion+wanita%26search_id%3D20250828184240CAF1A3DFB505FF219UPO%26src%3Dsearch,"#102  

Dikirim dari Jakarta ✅ 
Bisa COD ✅ 
Respon Chat Cepat ✅ 
 PRIVASI AMAN ✅  

Fitur : 
✔ 1 Set Tanktop dan Shorts 
✔ Bahan Satin Gloss 
✔ Tanktop Tanpa Busa  

Ukuran, 
One Size Fit M-XL
( BB estimasi 40 - 75kg)
 Lingkar Pinggang Celana = 60 - 100cm (Tinggi 30cm) 
Lingkar Dada Tanktop = 60 - 95cm (Tinggi +-55cm)  
*Panjang Sebelum Stretch - Maximal  

 Warna sesuai dengan pilihan ya",34850,3017,4.6,675,Daster Wanita
100037505094,Terlaris Baju Dinas Malam Wanita Dewasa Sexy Hot Depan Suami / Lingerie Dress / Gaun Malam,https://www.tokopedia.com/big-ellise/terlaris-baju-dinas-malam-wanita-dewasa-sexy-hot-depan-suami-lingerie-dress-gaun-malam-1730267473764582425?extParam=ivf%3Dfalse%26keyword%3Dfashion+wanita%26search_id%3D20250828184240CAF1A3DFB505FF219UPO%26src%3Dsearch,"ALL Size Fit to XS-XXXL

Detail ukuran :
Lingkar dada : 70 -125 cm
Panjang lingerie : 89 cm
Lingkar lengan : 50 cm

Model :
Tidak ada cup bra
Bagian dada tidak transparan
Bagian bawa PD Full karet

Perawatan :
Disarankan cukup di rendam dan di kucek tangan
dan setrika dengan suhu sedang
agar kualitas produk tetap terjaga",43110,193,4.8,1986,Daster Wanita
100218221454,Ayucitra overall fabrina fashion muslim wanita,https://www.tokopedia.com/ayucitra-fashion/ayucitra-overall-fabrina-fashion-muslim-wanita-1730002097370663186?extParam=ivf%3Dfalse%26keyword%3Dfashion+wanita%26search_id%3D20250828184241EFE937780E9557302JAA%26src%3Dsearch,"BARANG READY KAK. yang CO per tgl 15 maret 2025 barang dirkimkan sistem PRE ORDER setelah lebaran. proses pengiriman dimulai tgl 11 april 2025. terima kasih atas pengertiannya

TANPA HIJAB PER TANGGAL 8 DESEMBER 2024
OVERALL FABRINA

overall knite
kemeja batok
panjang overall:-/+130cm
lingkar dada:-/+115cm bisa melar sampai-/+125cm
bahan : sakila
Detail produk
atasan ld : -/+ 120 cm
panjang baju : -/+ 48 cm (depan) -/+ 50 cm (belakang)
lingkar lengan : -/+ 40 cm",138999,3606,4.8,55,Jumpsuit Muslim
